well	radius	gfp	pi	viability	thresh	norm	date
219.0	0.0	37.58606	60.621944	0.20750421960366283	0.11000331602159873	0.4669639283536132	D1
220.0	37.095282775175754	6196.913	2939.9019	0.2546531041963498	0.09671602075114383	0.5081819672722088	D1
221.0	37.84896423250661	5898.0356	2791.9575	0.2653174899783687	0.0901433589285164	0.46952145210447105	D1
222.0	34.442711294212884	5527.9717	4621.463	0.18967079624720395	0.12969029416734304	0.5742767135005669	D1
223.0	36.99908444872495	6187.856	1341.7238	0.36267941703424367	0.05523049528614453	0.3190089154066932	D1
224.0	40.25612275539525	7444.485	2983.8777	0.31130837573338443	0.0859223987471076	0.40990776835427867	D1
225.0	36.67048926861493	5941.302	2939.4592	0.3318371691615455	0.09350944256702257	0.5044271301513958	D1
226.0	37.44709280996614	7301.1606	4044.7385	0.26972344276905236	0.11477204175796067	0.543402241218009	D1
227.0	38.35896930772933	6780.7446	3652.2026	0.33258418242050025	0.11330314660208914	0.6127064223776022	D1
228.0	38.784340815824216	7917.3105	3859.2852	0.3292935259624875	0.12069594789763391	0.6471747401973571	D1
229.0	0.0	248.19681	401.76035	0.2161948197359982	0.09379496351273107	0.18514413690783582	D1
229.0	34.734323807055716	4400.729	2026.2064	0.17970350513274091	0.09379496351273107	0.18514413690783582	D1
229.0	20.26622857838226	1141.284	520.6027	0.16746819806292912	0.09379496351273107	0.18514413690783582	D1
229.0	18.332493866212427	1587.1128	1119.9773	0.16051784339806086	0.09379496351273107	0.18514413690783582	D1
229.0	0.0	41.21203	80.23272	0.23403061536896808	0.09379496351273107	0.18514413690783582	D1
229.0	0.0	17.09902	38.930317	0.17457248754778	0.09379496351273107	0.18514413690783582	D1
229.0	1.9405169294686002	190.40268	194.02458	0.16675315333303087	0.09379496351273107	0.18514413690783582	D1
230.0	39.17936152850127	7426.584	2015.2957	0.5471876091145509	0.08275296395520972	0.5913120449805007	D1
231.0	37.781392619262775	7207.8955	3017.3977	0.32551841162320727	0.1035565049218875	0.6017463691264093	D1
232.0	0.0	23.591192	48.081192	0.3212733381679541	0.13463283287788108	0.6738528334491256	D1
232.0	38.24309683034424	6740.304	4485.1733	0.29603954193398696	0.13463283287788108	0.6738528334491256	D1
233.0	36.02670787948852	6941.9873	4712.0327	0.20414026255043494	0.1316206963158476	0.5988111278539039	D1
234.0	37.093470021600005	6237.7285	4874.384	0.2043084009111491	0.1296735220260055	0.5476217195867641	D1
235.0	37.50988892759029	8562.0	3414.3188	0.24797158041260625	0.09942754830644839	0.45850290459997434	D1
236.0	0.0	31.359653	52.274944	0.2887862873244641	0.12263267560154292	0.5255247309393676	D1
236.0	38.91588394169364	5646.972	4551.273	0.26197465353346017	0.12263267560154292	0.5255247309393676	D1
237.0	40.316211536630114	7993.5894	4141.045	0.33583289684689	0.12220948222308717	0.628220707869954	D1
238.0	40.28784744695095	7215.8394	3368.7615	0.34550194850252847	0.1048425670558862	0.5340550785033112	D1
238.0	0.0	16.686676	33.66173	0.288706485949057	0.1048425670558862	0.5340550785033112	D1
238.0	0.0	61.1499	128.38522	0.2837231051026472	0.1048425670558862	0.5340550785033112	D1
239.0	43.35096703278248	7648.254	3803.1885	0.19262959752275366	0.08834967567559089	0.3192782494245142	D1
240.0	40.194271233618394	8308.798	4228.5693	0.29597768673606395	0.12219099088626993	0.598003359109299	D1
241.0	41.896423690619805	7618.1685	3183.812	0.3166897441320372	0.09146004737534225	0.4187315321171827	D1
241.0	0.0	24.754272	40.562782	0.22668359524807713	0.09146004737534225	0.4187315321171827	D1
242.0	37.37339744945326	5495.5464	4444.924	0.30278631137017586	0.13019557461442832	0.6432387184344315	D1
243.0	37.73152557606609	5224.678	3884.5894	0.21553644129098926	0.10293837606084964	0.4107040782141982	D1
243.0	0.0	28.243677	49.983765	0.2620348203104399	0.10293837606084964	0.4107040782141982	D1
244.0	38.80340755286895	7092.426	2650.1147	0.24501000296189113	0.09951843817987958	0.37754947654805376	D1
244.0	0.0	627.6287	767.4789	0.2610731332604591	0.09951843817987958	0.37754947654805376	D1
244.0	0.0	8.753346	30.833036	0.29153117222469505	0.09951843817987958	0.37754947654805376	D1
245.0	38.83285591443877	7271.897	4158.3364	0.22312913252510524	0.11517094310663567	0.5090047052390289	D1
246.0	33.4482948143302	6684.2686	4607.515	0.22572015406181078	0.1235732081146019	0.5308878743093917	D1
247.0	40.06860361284424	8825.031	3776.6348	0.2917478265556288	0.10842654495015855	0.5257943274026534	D1
248.0	37.37339744945326	7900.5103	3699.323	0.3380367151623742	0.11264828201005668	0.5551291399344969	D1
249.0	34.718832971718626	6422.811	4123.3706	0.26450649443320984	0.1202023990681493	0.5497164522350179	D1
249.0	0.0	44.29187	57.00286	0.25201968974000966	0.1202023990681493	0.5497164522350179	D1
250.0	42.438608992452025	7138.83	3916.517	0.22259505196573215	0.09572854838018052	0.35869969664769835	D1
251.0	37.25084957265725	6609.0854	3729.9214	0.22489458947490526	0.10705748827440212	0.48447281991793034	D1
0.0	36.73827380941259	2463.9836	3634.2856	0.2354937684875148	0.11292220553024301	0.5767082036555369	D3
1.0	28.020150629788912	2323.0347	983.4153	0.4674515530477036	0.05946938603762059	0.5305530133179812	D3
3.0	37.216536126746114	2213.2385	3898.3113	0.19587318144855226	0.12269743605602235	0.6493228275875031	D3
4.0	28.803535948285024	1610.857	657.6885	0.295473534741299	0.03871896926030531	0.22399519974489845	D3
5.0	34.08356549235253	1347.7777	2669.322	0.22479685358463208	0.09220033631124014	0.5003177599674682	D3
6.0	30.528469884759623	4157.332	1010.53723	0.3546906386275781	0.04779898774837224	0.2918777902252834	D3
7.0	36.93724040218557	3512.0994	2282.575	0.15476621308876148	0.08721377972123992	0.26278253429395065	D3
7.0	0.0	173.30501	226.14941	0.29758348732914097	0.08721377972123992	0.26278253429395065	D3
7.0	6.266569289371519	855.552	624.92584	0.27520677507389657	0.08721377972123992	0.26278253429395065	D3
7.0	0.0	272.54156	383.6443	0.2713487772778175	0.08721377972123992	0.26278253429395065	D3
7.0	0.0	45.88289	52.45222	0.25791499560211295	0.08721377972123992	0.26278253429395065	D3
8.0	28.70531787306694	963.3657	596.90533	0.3408533166976524	0.03442496980478173	0.22376971420063801	D3
9.0	30.30296864928558	4424.281	2521.2014	0.24192494541641474	0.08418626315192416	0.4551242147260737	D3
10.0	66.21258740923457	1007.23584	216.53368	0.24712024408685074	0.010051435725680366	0.014743656784993689	D3
11.0	30.93979359601893	851.17615	334.3757	0.2998721096773542	0.02166164241237362	0.07843253002551982	D3
12.0	32.09613995718038	4816.6714	2707.926	0.3241662969541851	0.09837445169312561	0.6064454246840671	D3
12.0	0.0	31.201603	54.352966	0.3426027024522277	0.09837445169312561	0.6064454246840671	D3
12.0	0.0	18.869122	34.23281	0.3358808165207694	0.09837445169312561	0.6064454246840671	D3
13.0	38.204394574224146	7745.203	2410.9172	0.2899972345232058	0.0802128020596089	0.41483968000500704	D3
14.0	39.13299438778438	8100.1504	2066.412	0.3476990188504464	0.07220526699834996	0.4062416916816929	D3
15.0	33.79429672803145	1085.3116	1412.0834	0.2254714096719611	0.04422393435524284	0.14397639372546664	D3
15.0	8.824247938630537	77.732956	135.64359	0.10068133441404925	0.04422393435524284	0.14397639372546664	D3
16.0	40.27449272794743	10496.54	3050.2637	0.2537738709735664	0.0917462405222784	0.4484214639758867	D3
17.0	30.594477464275393	1647.765	791.62427	0.30101592629047813	0.03845556499085099	0.23428680317630166	D3
18.0	0.0	737.5137	1371.2648	0.20508196235593246	0.0975796216848722	0.3292900446425132	D3
18.0	37.63695349215926	5412.546	2249.1565	0.24852414934723366	0.0975796216848722	0.3292900446425132	D3
18.0	0.0	290.68192	500.26035	0.27046911765494086	0.0975796216848722	0.3292900446425132	D3
19.0	40.78384415495522	1971.4196	3417.9348	0.18697233774618782	0.09341234428914995	0.39282086016860185	D3
20.0	31.326407529137757	3089.7197	1225.4688	0.2711982144461458	0.045705228235929124	0.22250293020232736	D3
21.0	31.930202190478084	1365.8083	2319.7302	0.17909909527267753	0.09838556639086778	0.31719785822700397	D3
21.0	27.253729549156656	1047.9321	1950.3962	0.17279612409165768	0.09838556639086778	0.31719785822700397	D3
21.0	3.9155326161382287	38.28413	88.61475	0.21162600585834335	0.09838556639086778	0.31719785822700397	D3
22.0	23.986054184303082	503.92398	291.1184	0.8809937221240239	0.095140484684597	0.409647741019297	D3
22.0	23.00731640866002	464.39355	57.79411	1.0	0.095140484684597	0.409647741019297	D3
22.0	31.648873339274324	1520.4923	3140.9758	0.20296650609039768	0.095140484684597	0.409647741019297	D3
23.0	0.0	653.5833	481.4674	0.20090212372653116	0.05685786732245748	0.14678043696156537	D3
23.0	48.24466744705844	6792.844	2014.6161	0.15996576851991207	0.05685786732245748	0.14678043696156537	D3
24.0	69.32524132053575	2381.023	390.46713	0.21730278318808294	0.01179002733453485	0.01768011258323588	D3
25.0	36.38145808889903	4050.5212	2329.759	0.2468382528283145	0.07150645648346501	0.34976365991792135	D3
26.0	40.90731460966515	2900.5588	4788.0947	0.21008133318407907	0.13071598705529391	0.5889663040011937	D3
27.0	38.82592889763117	2428.3506	4311.9937	0.19820347405509342	0.1260323242864999	0.6128443513955839	D3
28.0	34.14270074963115	4753.5054	3772.0374	0.27757377418268525	0.12336273627614716	0.6932248206967659	D3
29.0	41.22497614790308	8780.901	5901.927	0.15716060654621078	0.12465240455007473	0.32298735989085503	D3
29.0	0.0	240.39716	200.69858	0.26246332075481893	0.12465240455007473	0.32298735989085503	D3
29.0	0.0	113.20523	60.954327	0.28987165908940016	0.12465240455007473	0.32298735989085503	D3
30.0	35.08872555230989	5714.553	3600.9973	0.2888129646696992	0.12462882369266406	0.7568971352345993	D3
31.0	40.32455011901398	11175.147	5069.885	0.20804770448972842	0.12206355813411919	0.48227216843809806	D3
32.0	40.417824709006524	10561.992	5051.6807	0.2188901864163555	0.12472599022464177	0.5165120604234374	D3
33.0	35.01774809421013	1612.8208	3173.559	0.2142106712621744	0.10400153246099947	0.5515045418630266	D3
34.0	40.509224630794584	2281.664	3481.7766	0.20474140928220308	0.10011952506771737	0.44747483119661075	D3
35.0	47.28312647230426	3151.8616	4911.738	0.15145541710603183	0.11300691178021922	0.3957308902651935	D3
36.0	40.04510197897437	1778.1561	3348.6387	0.1959438045930577	0.09720499413208318	0.43403330701577414	D3
37.0	40.613666340083995	2232.8015	3880.996	0.1910154844006946	0.10135910876506422	0.4111991638776268	D3
38.0	46.546409985763844	12671.654	8605.539	0.1315802448868243	0.14516596672338203	0.38168653222383175	D3
39.0	36.251847922422265	2009.7438	3569.5195	0.18799580744222466	0.11036592590122496	0.5503414996219405	D3
40.0	38.596639910896926	10050.992	5190.3735	0.17642853799232727	0.12053396999667695	0.44417538870454776	D3
41.0	38.92452250956886	2279.456	3872.316	0.18157927778195848	0.11077584997126787	0.509567234678055	D3
42.0	43.481066690435	12618.229	4693.149	0.24449370720744834	0.12239463187810917	0.5420818192172628	D3
42.0	0.0	53.64674	56.54889	0.2806732161053962	0.12239463187810917	0.5420818192172628	D3
43.0	48.535095506262316	5524.59	6722.631	0.15187614040922226	0.13051078804068122	0.41291206010462533	D3
44.0	40.55236015681336	2206.7532	4201.3174	0.20474479430462988	0.1207658906809461	0.5792013694278697	D3
45.0	36.25926669829496	6982.0386	3089.3467	0.3118004244953926	0.10596808099267775	0.6279855013193523	D3
46.0	37.08984424865536	2077.9004	3577.1917	0.2356208563071045	0.11379925815699454	0.6064102940211519	D3
47.0	0.0	298.02716	551.02765	0.21329540390982538	0.08150742519687335	0.2162226077825009	D3
47.0	29.86937627635586	2342.1665	1526.0509	0.14003189180145348	0.08150742519687335	0.2162226077825009	D3
47.0	0.0	426.252	502.3579	0.2682208905240785	0.08150742519687335	0.2162226077825009	D3
47.0	0.0	452.41165	815.303	0.175981960891626	0.08150742519687335	0.2162226077825009	D3
47.0	30.972376671284746	2075.6616	485.9655	0.6133392723471296	0.08150742519687335	0.2162226077825009	D3
48.0	39.17077916185025	9150.636	2890.3955	0.3390386322577975	0.08923758622024719	0.46913766077132923	D3
49.0	42.04062382370256	11822.44	3701.028	0.2322918418309391	0.10490343943554563	0.4891489342131855	D3
50.0	35.80954220751967	2370.5369	440.71332	0.35895912544103326	0.024904920074840072	0.11775024297869681	D3
51.0	38.93488626103085	1946.1053	3671.9243	0.18671530008286086	0.10745873573005384	0.4939641086487425	D3
52.0	40.587166921984945	2331.1487	4062.0508	0.18782842737085548	0.11020623455803649	0.4778433130891309	D3
53.0	33.98675663038126	2842.2993	374.59497	0.3236465583568279	0.020609714535644946	0.07426754782176669	D3
54.0	43.2111398745191	9577.284	6263.8525	0.1330761909843735	0.11023939270789086	0.3013520827734442	D3
55.0	40.72114289693984	11494.404	5210.2876	0.1560990555063244	0.11423862244378376	0.3941492075049783	D3
56.0	40.083704529714424	7078.4424	7443.869	0.14513425658427404	0.13481366942222522	0.39249420335872504	D3
57.0	40.1306488208078	7444.064	2883.051	0.36578151950743454	0.09525558546843527	0.5527436059835218	D3
58.0	42.73545234900186	8611.391	9476.033	0.11991495299237154	0.1454946091268816	0.32144363616925997	D3
59.0	41.642064569515874	2291.1575	4518.1436	0.2004064638800761	0.11997690994701148	0.5159952208374506	D3
60.0	37.23640565991081	3320.6091	4565.6514	0.1783394677510165	0.13148575899366166	0.6093878736964777	D3
61.0	41.17927940653678	2753.636	5064.0854	0.20454292121735707	0.14009221851197493	0.6551081385031863	D3
62.0	0.0	146.00328	266.80704	0.34245141248672817	0.11754549281446325	0.43605898005386257	D3
62.0	0.0	16.656229	42.60022	0.28832278946259204	0.11754549281446325	0.43605898005386257	D3
62.0	42.18433103544734	9677.239	3566.803	0.22251884909487085	0.11754549281446325	0.43605898005386257	D3
62.0	0.0	124.88976	47.583702	0.33801560595829616	0.11754549281446325	0.43605898005386257	D3
63.0	45.73319511411331	8503.313	6034.2803	0.17877681277994695	0.12073022172021496	0.3722341781151003	D3
64.0	43.030247985962	10141.558	4147.162	0.19318097199095285	0.10707841859486547	0.40363545970342973	D3
65.0	40.671573623670064	2085.9968	4020.6335	0.19065800380380105	0.11234249469925836	0.5050398281195643	D3
66.0	41.90284312277126	10630.219	3369.7092	0.208377701502221	0.09081900863530225	0.39276051762973846	D3
67.0	41.480271803840246	10734.187	4480.533	0.19196589155741628	0.09911026317311686	0.3391387800764398	D3
68.0	43.38972794164777	2672.3804	4510.6133	0.1722534778614061	0.1166642348878717	0.4823367219801744	D3
68.0	3.648850060546816	28.803398	46.20572	0.2861717180022785	0.1166642348878717	0.4823367219801744	D3
69.0	41.211925106452824	10843.367	1893.4219	0.3446085732108529	0.062034837781395395	0.31680049927840687	D3
70.0	41.84824656131424	9725.242	7375.8423	0.17671515032387475	0.13493378497879946	0.4064615432534858	D3
71.0	42.64882368241371	10823.533	6505.834	0.22897516686522068	0.1563428978421017	0.66136329155042	D3
72.0	35.76444674346619	9327.778	6444.7715	0.16254716104215805	0.12049776471663391	0.34880353159520916	D3
72.0	0.0	47.632496	80.44006	0.18709035382696504	0.12049776471663391	0.34880353159520916	D3
73.0	38.59315535891846	9978.87	5048.5337	0.23083902313916116	0.12429617083187298	0.5144123388326173	D3
74.0	54.0378842207428	20121.885	6718.195	0.18960146932905775	0.14830577088657762	0.5207259809071205	D3
75.0	37.563630617494105	7991.294	2974.971	0.3060046682144788	0.09539216592721843	0.49899636017572235	D3
75.0	0.0	21.532232	27.395988	0.3657610550030652	0.09539216592721843	0.49899636017572235	D3
76.0	39.969467419461424	8882.184	4248.5728	0.2952317531483104	0.13283465558294097	0.7471684723871936	D3
77.0	32.054211604914855	3782.6465	1009.9133	0.2941122174468995	0.04701946048605385	0.2985937474747055	D3
78.0	51.21273812881451	7399.552	6553.251	0.13371323567391813	0.12233684998746826	0.3360181155760764	D3
79.0	41.819313643006154	11503.023	2297.246	0.2735850117270586	0.06980432840768326	0.33078432673312363	D3
80.0	43.78466498832494	11881.285	4018.2449	0.23145509776230977	0.11197404081315257	0.508800977288892	D3
81.0	35.974408607792924	1999.0532	3758.0212	0.19892388181745324	0.11736027143616436	0.5900890519255461	D3
82.0	39.45301152113777	10303.636	3007.1958	0.1934662146473458	0.07593657209273214	0.2820571958922168	D3
83.0	41.77587669391846	12216.432	4304.401	0.2830475904697811	0.11752053234226914	0.5513896943453906	D3
84.0	43.505803467683	13463.926	5168.421	0.2662987579148919	0.1301636144220966	0.5737861953789922	D3
85.0	42.539894599500826	10114.5205	5147.746	0.25985196228383334	0.12355805665148878	0.4974110078987919	D3
86.0	37.37879471967411	6100.7666	3140.8477	0.3242083786007963	0.11019383537445882	0.6793570682606032	D3
87.0	43.28421707528218	12426.927	2883.902	0.28465416026810597	0.0812699398987921	0.369301439153801	D3
88.0	40.853033583639856	9694.042	1977.4708	0.4707132780233628	0.07313980108614447	0.457653387131711	D3
89.0	39.16562883914548	3502.8904	5203.6997	0.21401915395269633	0.14692751326138326	0.7006818280475101	D3
90.0	38.3992669548562	9902.44	4836.7573	0.16223234875328296	0.11116664676280302	0.39406580494572074	D3
91.0	39.14673852531862	6327.3047	3259.4714	0.31779689441995806	0.10208471111709244	0.5415580878299157	D3
92.0	51.423698630917904	10653.082	15906.317	0.14225559449540437	0.3006069890010744	0.8818171522344393	D3
93.0	43.20802746482914	12090.347	2349.1936	0.2512502717807925	0.065638100627579	0.2777398765144287	D3
94.0	46.79710283602627	4647.544	5799.573	0.15954192640582376	0.1247862868088245	0.42002566358323706	D3
95.0	43.09427067182835	12501.285	2938.7573	0.23709350949668595	0.08050181571252712	0.3390877066281869	D3
96.0	39.517724925781216	3612.7397	5180.795	0.181482996188024	0.13373268605389382	0.5693769323817988	D3
96.0	0.0	31.627495	49.390915	0.3150380521296323	0.13373268605389382	0.5693769323817988	D3
97.0	36.248137965095616	5602.706	4319.3677	0.19229343455827408	0.12044947202511962	0.5464784283239013	D3
98.0	41.42187170507398	9491.881	6913.7754	0.16111071255026632	0.146902342660405	0.5175195693069738	D3
99.0	39.79073783611768	6656.24	2449.8823	0.4458039805842099	0.08675485617962687	0.543755478836232	D3
100.0	39.53813873252839	8281.189	2776.643	0.3242625539787176	0.0878814022876565	0.46732067926661763	D3
101.0	0.0	23.321346	37.720463	0.26772018593848257	0.11165983463592104	0.43988747645960613	D3
101.0	44.68609451271224	13703.392	4562.509	0.23260486169045846	0.11165983463592104	0.43988747645960613	D3
102.0	40.03670519500692	9872.213	5809.984	0.18549196113756317	0.12832268628698118	0.4482264171853412	D3
103.0	34.72270632845201	2087.2412	4260.8247	0.19903455404343595	0.14473589726515165	0.8139947544629901	D3
104.0	40.84644916364647	10355.345	6881.6206	0.14752488824413124	0.1338884046987065	0.41484597339442597	D3
105.0	41.20050205387658	10167.633	7104.15	0.15216670694435996	0.14774388316282808	0.49436749762505483	D3
106.0	40.55899231977483	10248.803	2933.8298	0.24032174675655738	0.08802248006564467	0.4141720149829761	D3
107.0	41.010742519120775	11317.847	4486.1787	0.2654601506622565	0.12424847144479106	0.5876596603465412	D3
108.0	39.97787832576851	8231.555	2642.7195	0.21734078021871306	0.079165284956546	0.3774086662469911	D3
109.0	47.8303261823617	13885.009	3426.3577	0.20355145632455807	0.09681952476582313	0.31856239200642567	D3
109.0	0.0	333.88785	709.66345	0.2567295931395871	0.09681952476582313	0.31856239200642567	D3
110.0	40.82339533039331	10244.787	2762.5176	0.31057002192401895	0.08270114546642503	0.4103263272976809	D3
111.0	39.8869466790411	9159.677	3773.693	0.2815079819405816	0.11404270210356625	0.5862542023957036	D3
112.0	46.70792980187662	13392.645	4041.1406	0.23788963983743894	0.1092387157064622	0.46757423947169874	D3
113.0	0.0	20.073658	38.789536	0.32567338750243946	0.12036676117151024	0.5676259569203024	D3
113.0	38.98321400440147	2673.2783	4253.721	0.19892857184736223	0.12036676117151024	0.5676259569203024	D3
114.0	42.70239668928013	3361.858	5553.532	0.17614521671099215	0.14384976340758515	0.6098824462538559	D3
115.0	40.42115196356734	11002.523	5954.1553	0.2233106745922807	0.138482336771301	0.5529191445341897	D3
116.0	38.36948581767544	7121.064	2210.4226	0.2632990352521136	0.07438262300636415	0.39029767480574495	D3
117.0	0.0	25.225834	41.32473	0.3333155430091175	0.14330033162962055	0.7954324689051482	D3
117.0	35.02926772216389	7128.3057	4475.8555	0.24182841531737231	0.14330033162962055	0.7954324689051482	D3
118.0	42.93481804074305	3635.0085	5921.545	0.1617035956481615	0.15483350333649004	0.6608982043668469	D3
119.0	34.99469746213853	4283.292	4667.971	0.1799561567161735	0.11947078760113153	0.4921140949260159	D3
120.0	35.781364202730494	6368.249	3289.261	0.21983644459711382	0.10065781883516603	0.4890755290988953	D3
121.0	0.0	61.220825	74.80774	0.3822286314966655	0.1036032129543224	0.5705522988905578	D3
121.0	41.983003205073494	9824.523	3270.9517	0.3733969979152302	0.1036032129543224	0.5705522988905578	D3
122.0	39.35232456157048	7310.049	3891.1338	0.2621818162195053	0.11242557005037937	0.5463003656785138	D3
123.0	36.80045222562355	2151.94	4156.2676	0.19193894512375376	0.12762344971369022	0.6447853627496443	D3
124.0	0.0	18.310604	28.763062	0.3435383549178638	0.1334397717146587	0.5609929353763028	D3
124.0	43.454768435472545	3129.2542	5178.0264	0.17958519920283667	0.1334397717146587	0.5609929353763028	D3
125.0	41.138435851023885	10713.462	6620.4487	0.15931057741506294	0.1537801829301004	0.5814499886159317	D3
126.0	0.0	72.87154	113.31541	0.2319457940419526	0.12371409421658573	0.5387189158497541	D3
126.0	37.35720096009048	8030.3354	4638.9854	0.2246412269395871	0.12371409421658573	0.5387189158497541	D3
127.0	40.063568709021624	2660.9326	5111.5474	0.1823273617374871	0.14101765468131378	0.6661279700054421	D3
128.0	41.984604845635076	10787.346	3818.2375	0.31116877064902093	0.11176735586260712	0.5600932077462699	D3
129.0	39.93748982076925	2916.9038	5723.627	0.19032306092281237	0.15935831924418714	0.7584992733475631	D3
130.0	36.765718426260364	5056.5513	4157.431	0.19191138307837508	0.11822845154788354	0.5380532224213184	D3
131.0	39.51261982618936	9414.726	2660.3774	0.2692986597918813	0.08172758908494543	0.4070480853024454	D3
132.0	41.52725660094742	2739.504	4564.4966	0.173765624071886	0.12203931133363427	0.5180575499503459	D3
132.0	0.0	18.122864	27.559546	0.338630265861668	0.12203931133363427	0.5180575499503459	D3
133.0	35.70799732635324	5977.279	3126.7935	0.2811215488330414	0.1064251480706053	0.6076074526165051	D3
134.0	39.229102228593916	8585.297	2398.9023	0.2428873608105797	0.0761196820096087	0.36381966479055117	D3
135.0	36.21658798367249	5822.219	3906.413	0.19152379737626068	0.11428423051508702	0.5504970970658357	D3
136.0	36.39808876873249	4894.053	4054.0654	0.17704785161508452	0.11447824409170451	0.5132364930684268	D3
137.0	41.8096648875669	3128.2793	4142.188	0.21352681690648412	0.1127143330642672	0.49396718069849965	D3
138.0	35.99496381268476	2298.034	4495.175	0.16744439024772084	0.14139335335802802	0.7287536092762018	D3
139.0	44.32044052676134	13763.882	3874.437	0.23030200820981328	0.09586769588411105	0.37677249605589	D3
140.0	36.11246368322137	6102.6997	3107.1846	0.35687650874784993	0.11094179052849222	0.6844739885026918	D3
140.0	0.0	34.317528	27.594524	0.4034651257792662	0.11094179052849222	0.6844739885026918	D3
141.0	37.095282775175754	2752.2764	4734.5127	0.1929874019767872	0.13830317569384995	0.6805317895319989	D3
142.0	40.18088541317105	2502.7678	5159.528	0.2012644282359095	0.14348350408594868	0.669413950743434	D3
143.0	36.35557302116884	7109.3555	3624.0862	0.4282266973065294	0.13318307951278527	0.9176511860522687	D3
144.0	37.359000916773695	3927.1746	3667.694	0.2163372383980512	0.11315104280712865	0.5614156511731585	D3
145.0	39.63156747357916	2774.7615	4695.185	0.19944970054540745	0.1338727624133427	0.6411486176631237	D3
146.0	37.713699938194914	6254.5156	3629.3875	0.3443383648885865	0.12815635941565698	0.8222181532040993	D3
147.0	37.93414580513672	6945.73	2889.5735	0.32573636676873585	0.09993725253589866	0.5932167787706888	D3
148.0	36.13480129175936	6653.4473	3003.5276	0.2859248085987539	0.09517508692156187	0.5114979140297788	D3
149.0	34.59076888046666	5516.436	3514.8672	0.2639130969697644	0.11619591909310117	0.6470461156712682	D3
150.0	37.0136209720041	7054.4683	3163.6294	0.2248476517023984	0.09950125030041546	0.5055940267142202	D3
151.0	37.65302964587542	2496.1511	4486.525	0.1868601440779194	0.13470932756004494	0.6707852652745885	D3
152.0	38.96250945447445	2312.251	4462.5107	0.1875457874997717	0.13110349242708222	0.6431572174908551	D3
153.0	41.22497614790308	9272.191	2222.9224	0.2787956349084252	0.07078840543222131	0.35481753663835214	D3
154.0	38.72013834198219	2876.6213	5430.963	0.21596636056841545	0.1631717519335853	0.8783858367170236	D3
155.0	36.73461297797414	6065.692	4874.0317	0.28887592931646244	0.14506907611193717	0.7692908923611008	D3
156.0	42.44969887646576	3746.25	4857.7314	0.23718611621441965	0.1356400519936927	0.6488980064959732	D3
157.0	37.11340544115262	2815.052	5091.4463	0.2014432062466298	0.14935918402183299	0.7586362352638049	D3
158.0	36.06028878584347	6938.5684	3426.592	0.33422560150200464	0.12553086928635718	0.8111273182765792	D3
159.0	41.45270423220841	10184.676	3484.2708	0.3808624781542027	0.1134885372344061	0.6632280457284838	D3
160.0	40.27449272794743	2886.894	4218.245	0.2765458254179044	0.12452589816184786	0.6074318815984086	D3
161.0	38.650610294608974	3298.4346	3706.327	0.22258923348301107	0.11173650255229728	0.5570264949452828	D3
162.0	35.72682370891619	2028.0881	3945.1257	0.20415754336637715	0.12513618991460693	0.6510030392725041	D3
163.0	34.03025590037258	6144.6084	4501.402	0.22008327796503835	0.13237416748328407	0.6538952526239418	D3
164.0	43.581472505955766	12356.907	4842.466	0.2215484645470226	0.11870466918575699	0.4888717701856493	D3
165.0	35.21115959760108	3453.3809	3873.0796	0.1908316256137348	0.12004080749004223	0.5952409610586686	D3
166.0	41.793578678327115	3119.2632	4883.9185	0.27190713367943	0.13368881034889896	0.6391231419155754	D3
167.0	39.80256548303181	10665.719	5299.8867	0.23201472964563097	0.12911297413545658	0.5397460760467327	D3
168.0	41.07627586632126	3003.32	5743.0215	0.19416643804503908	0.15610619901403888	0.7329887668907065	D3
169.0	40.06524708059853	2600.2231	5347.5605	0.19576751278164295	0.1494389724854276	0.7174366905619696	D3
170.0	40.449422577081606	9134.574	2447.3477	0.39903426355533633	0.08718466388052541	0.5319844458576717	D3
171.0	33.8638671563686	3591.738	5382.95	0.18521952449037515	0.17220636050434363	0.9566287735844681	D3
172.0	39.2085275232126	8452.52	2481.4155	0.32649200376323695	0.08487149562090678	0.4811942532771176	D3
173.0	35.57782376849203	6700.553	4436.726	0.19144460369313998	0.1346650979874675	0.6726308925795451	D3
174.0	36.8953459424066	2421.6252	4652.8057	0.1891218015299415	0.1438004349636575	0.746917365865206	D3
175.0	34.09145611995966	6650.133	4222.31	0.2319573910594852	0.1261292909523014	0.6303695890578063	D3
176.0	37.25806942921747	6656.384	3352.0413	0.40034991818952304	0.1183667300129583	0.7603697709810964	D3
177.0	37.54393426336006	6570.8257	3250.9358	0.31347349829563675	0.1087826203101946	0.6283003002616343	D3
178.0	38.14450475845737	7789.2075	1140.9551	0.30791239535035675	0.04484291123532008	0.2393164047725172	D3
179.0	38.28702917892563	8793.987	3002.536	0.22096658391276014	0.08703386767475234	0.3842149104595913	D3
180.0	41.992612132120186	2565.7156	4853.798	0.18863621327363933	0.13046813489253728	0.5859042541380426	D3
181.0	38.53212468986979	2874.7705	4576.701	0.2371028844381231	0.13698527422737883	0.6872221653831145	D3
182.0	36.008038288205505	2639.2727	5058.6714	0.19288439352921338	0.16052835104683788	0.8625546413440364	D3
183.0	37.45607012959023	7566.2373	5710.849	0.3034227523948483	0.18107222795722294	1.045034877069528	D3
